run_id,precision,recall,f1_score,error_rate,accuracy,newson_krumm_error,matched_count,added_count,missing_count,ground_truth_count,total_gt_length,total_added_length,total_missing_length,vehicle_id,experiment_id,dataset_id,matcher_name,mode,adapter,batch_size,gps_accuracy
c12a106e472d448e9c896391684a10bc,1.0,0.8063733919714889,0.8928092005290305,0.10719079947096954,0.8063733919714889,0.19362660802851095,20,0,4,24,1719.0474470363263,0.0,332.8533262097152,1,d83f58d104a44d11b200c6fb647a9493,ohare_filtered_vid_1_sr_10.0,osrm,offline,batches,30.0,
a9252d2a405f414bb1f3a904bb1a20ff,1.0,1.0,1.0,0.0,1.0,0.0,24,0,0,24,1719.0474470363263,0.0,0.0,1,0d46319edec44de78c7131c35c110ee3,ohare_filtered_vid_1_sr_20.0,graphium,online,native,5.0,
dfb15925524e4a578798c121b013ac88,1.0,1.0,1.0,0.0,1.0,0.0,24,0,0,24,1719.0474470363263,0.0,0.0,1,1e55a651ddc443839bc86c59304504c8,ohare_filtered_vid_1_sr_20.0,graphium,online,native,10.0,
2e3ef47ed29b493c92879e241c71c054,1.0,1.0,1.0,0.0,1.0,0.0,24,0,0,24,1719.0474470363263,0.0,0.0,1,9b4663f950ce4fc8869c23f5c885f2d1,ohare_filtered_vid_1_sr_20.0,graphium,online,native,30.0,
6555ee7d0ddb4050b2b8dbde35eb73bf,1.0,1.0,1.0,0.0,1.0,0.0,24,0,0,24,1719.0474470363263,0.0,0.0,1,2a27c5c55e8c46259a9ded355ae63118,ohare_filtered_vid_1_sr_20.0,barefoot,online,native,,
0b137e39fb494dd896dc92fcb643f373,0.9314944696479519,0.7823324175151046,0.8504223218809835,0.14957767811901646,0.7397693414441358,0.2752031867421355,19,1,5,24,1719.0474470363263,98.90643361210076,374.1809019732286,1,d667f1e8192a4d1aae0aa0f3f8a77388,ohare_filtered_vid_1_sr_20.0,graphhopper,offline,batches,5.0,50.0
ef6221c1538d43d6bff2ece9d1141dbd,0.824447957369975,0.7823324175151046,0.8028382393589713,0.19716176064102875,0.670618011495026,0.38425184372629995,19,2,5,24,1719.0474470363263,286.3662490034688,374.1809019732286,1,1baf70feee7b40f2bf2eae7c6a25672b,ohare_filtered_vid_1_sr_20.0,graphhopper,offline,batches,10.0,50.0
af0ccf41ab3640ad921091f5d9286134,0.8297543375297893,0.8119091630509955,0.8207347601788179,0.17926523982118214,0.695971298452984,0.354675098190409,20,2,4,24,1719.0474470363263,286.3662490034688,323.33707306811215,1,f2893745057e402bac16a0852d168ba2,ohare_filtered_vid_1_sr_20.0,graphhopper,offline,batches,30.0,50.0
28470b343e7d4c19b72c09a366410573,0.9999999999999996,0.6470390806491894,0.7856997302020972,0.21430026979790284,0.6470390806491892,0.3529609193508105,15,0,9,24,1719.0474470363263,0.0,606.7565673136054,1,46a7b653f3e54236a84b104792a42173,ohare_filtered_vid_1_sr_20.0,osrm,offline,batches,5.0,
983eb71862ab4ddca08b46855f4220ca,1.0,0.7724844416069965,0.8716403072137943,0.12835969278620574,0.7724844416069964,0.22751555839300341,17,0,7,24,1719.0474470363263,0.0,391.11003981653676,1,1b8378b85b78435db0ad42b834184fdf,ohare_filtered_vid_1_sr_20.0,osrm,offline,batches,10.0,
42d2f2ab63844c5683d8cc30ed1ce33a,1.0,0.7724844416069965,0.8716403072137943,0.12835969278620574,0.7724844416069964,0.22751555839300341,17,0,7,24,1719.0474470363263,0.0,391.11003981653676,1,ebab0a8e443f46fcab37df98e608cbd2,ohare_filtered_vid_1_sr_20.0,osrm,offline,batches,30.0,
08912f86dd4d42e09bba3bd77bba86bf,0.9481922841866766,0.914034192741126,0.9307999642124452,0.06920003578755485,0.8705573635029237,0.135907179373931,23,3,6,29,1716.8171474325745,85.74020401344085,147.58757199491856,557,6600cfae3fd840cfa95d67991dbce393,ohare_filtered_vid_557_sr_1.0,graphium,online,native,5.0,
e088b426c7b14f849438be5da97c383c,0.9953176525488676,0.9682724413895991,0.9816087954066217,0.018391204593378285,0.9638818471518097,0.036282675247116765,26,1,3,29,1716.8171474325745,7.820302350469181,54.4704166685083,557,a117e9d503504e88901d18825e3e768b,ohare_filtered_vid_557_sr_1.0,graphium,online,native,10.0,
584d3ebb888b4c4c808d052e0f98b38d,0.9953176525488676,0.9682724413895991,0.9816087954066217,0.018391204593378285,0.9638818471518097,0.036282675247116765,26,1,3,29,1716.8171474325745,7.820302350469181,54.4704166685083,557,6fc12b0fa4a34007b2222b87d1f5b8a2,ohare_filtered_vid_557_sr_1.0,graphium,online,native,30.0,
fade7c022fc34eb59a4d65496b399764,0.9743378364557483,0.9897083116008486,0.9819629299460374,0.0180370700539626,0.9645650034079675,0.03635868036345214,28,4,1,29,1716.8171474325745,44.75225878629855,17.668947119696114,557,a069ad7b537e4f0eb94aaeeb9692f426,ohare_filtered_vid_557_sr_1.0,barefoot,online,native,,
8fec4e6bcda348a0ac8a04320e55d227,0.49960014190703844,0.7751136365055576,0.6075824853395664,0.3924175146604336,0.43635079201638477,1.0012407340772103,20,24,9,29,1716.8171474325745,1332.8584959007196,386.0887650710136,557,a306f07350b44e8e9bbf2dc64c030f48,ohare_filtered_vid_557_sr_1.0,graphhopper,offline,batches,5.0,50.0
7fa66fa070f04889b19d0f14cc211dab,0.5648336741564585,0.7751136365055576,0.6534738787302056,0.34652612126979443,0.4853035291390931,0.8220592459595152,20,15,9,29,1716.8171474325745,1025.2366445977746,386.0887650710136,557,b2b5029199574c77a699dbf181b31c43,ohare_filtered_vid_557_sr_1.0,graphhopper,offline,batches,10.0,50.0
7ffef3912e2749e98ea08f647c4f89af,0.5831159206988881,0.7751136365055576,0.6655444941538223,0.33445550584617767,0.4987386175395942,0.7790343866200478,20,14,9,29,1716.8171474325745,951.3708283179024,386.0887650710136,557,2527679ef3eb477f92ea8f60701662f3,ohare_filtered_vid_557_sr_1.0,graphhopper,offline,batches,30.0,50.0
777128ad974b45d2ac561e09d8de607d,0.9242641629150783,0.9714106586767068,0.9472511309030324,0.05274886909696763,0.8997883148671253,0.10818844549720989,27,4,2,29,1716.8171474325745,136.65710696605225,49.0826714176322,557,1829737e92124ff0931c1e3cd4806e7a,ohare_filtered_vid_557_sr_1.0,osrm,offline,batches,5.0,
93e48c9efb71498681925b445a95349b,0.9115542496726706,0.9714106586767068,0.9405310849582548,0.05946891504174523,0.8877382541432993,0.12284280414624447,27,6,2,29,1716.8171474325745,161.81596117934168,49.0826714176322,557,5b8e683503904815837d38518dbef6a6,ohare_filtered_vid_557_sr_1.0,osrm,offline,batches,10.0,
0cc682307db848b186842f2609cf71e2,0.9609427425255854,0.9714106586767068,0.9661483472811793,0.033851652718820735,0.9345135201364765,0.06807206441417106,27,4,2,29,1716.8171474325745,67.78461602975143,49.0826714176322,557,2d09409771b94001af9a627e57787d0b,ohare_filtered_vid_557_sr_1.0,osrm,offline,batches,30.0,
566793ca15e044ec8ddd9196a9a52d14,0.9803132113576252,0.7434819753118441,0.845628539214871,0.15437146078512898,0.7325445646756797,0.2714487349323944,18,2,11,29,1716.8171474325745,25.633299370655788,440.39454341015863,557,d379e0887ac04393bd10bc20044951d8,ohare_filtered_vid_557_sr_5.0,graphium,online,native,5.0,
e74dd99eee44443e8251b7a40c6a6e25,0.8891111256900978,0.7560215930597576,0.8171829567187509,0.18281704328124915,0.6908785778498815,0.3382685142013635,18,3,11,29,1716.8171474325745,161.87887297914946,418.86631263829076,557,54e6772c43ea4680b3d18cb29561631a,ohare_filtered_vid_557_sr_5.0,graphium,online,native,10.0,
5a90b4b4fcc442bca8b03c67b3fff4c0,0.984027949558188,0.9198716370581738,0.9508688454308523,0.04913115456914774,0.9063393468868539,0.0950590731860647,24,2,5,29,1716.8171474325745,25.633299370655788,137.56574749422816,557,e01318391ace4fce811c3db16b38b80f,ohare_filtered_vid_557_sr_5.0,graphium,online,native,30.0,
f05868adcedf437984d87177355b751e,0.9738670917112284,0.9714106586767068,0.9726373242423743,0.027362675757625743,0.9467321980770866,0.05465633328759374,27,4,2,29,1716.8171474325745,44.75225878629855,49.0826714176322,557,b8789c1ba48c4be280855d8b49ac025e,ohare_filtered_vid_557_sr_5.0,barefoot,online,native,,
779627eeeb0141698df32a6ae66f6f22,0.6526891959182136,0.7504466333274361,0.6981625007029352,0.3018374992970648,0.5362900523912641,0.6488831323120138,18,7,11,29,1716.8171474325745,685.5761891300389,428.4374991029864,557,ff32cb374294453d9c284cd786f61469,ohare_filtered_vid_557_sr_5.0,graphhopper,offline,batches,5.0,50.0
5572d82abbf34a20a1355127a56507e3,0.6526891959182136,0.7504466333274361,0.6981625007029352,0.3018374992970648,0.5362900523912641,0.6488831323120138,18,7,11,29,1716.8171474325745,685.5761891300389,428.4374991029864,557,e70b71e4081046cdb7009b1ff12747cf,ohare_filtered_vid_557_sr_5.0,graphhopper,offline,batches,10.0,50.0
752244971ce54a96bb4b52243c539fc3,0.584386062542767,0.757996067105316,0.6599645917436415,0.3400354082563585,0.4924978755616476,0.7810888807046471,19,13,10,29,1716.8171474325745,925.510282322939,415.4765017397157,557,f2504403f88841ebbc15ef9a2e448470,ohare_filtered_vid_557_sr_5.0,graphhopper,offline,batches,30.0,50.0
48329fda17c541d6b0d3ff8d9a944591,0.952025471007412,0.8809947859248041,0.9151338866585711,0.0848661133414289,0.8435454618818571,0.1634003601997468,21,1,8,29,1716.8171474325745,76.21834812940365,204.3101921581808,557,9e1c89577bff470588e0fe3259524f5b,ohare_filtered_vid_557_sr_5.0,osrm,offline,batches,5.0,
08f93a6046484a728693f6ccebee16ee,1.0,0.8946725881376733,0.944408647424484,0.05559135257551595,0.8946725881376733,0.10532741186232679,22,0,7,29,1716.8171474325745,0.0,180.8279067799358,557,f8eac47724cb40a9a23bf9e54567a470,ohare_filtered_vid_557_sr_5.0,osrm,offline,batches,10.0,
abacdebd856749cd9b9061f03c84b27f,1.0,0.8946725881376733,0.944408647424484,0.05559135257551595,0.8946725881376733,0.10532741186232679,22,0,7,29,1716.8171474325745,0.0,180.8279067799358,557,92f69a9c1d8d41fdb5822fde913ced96,ohare_filtered_vid_557_sr_5.0,osrm,offline,batches,30.0,
87c844d97c8f4676997bdee2d4b6680f,0.9951261952012395,0.9300569215545447,0.9614919200276338,0.03850807997236616,0.9258396141253119,0.07449819508217109,25,1,4,29,1716.8171474325745,7.820302350469181,120.07947641937926,557,925509514de343b093bb75a7f4901ef3,ohare_filtered_vid_557_sr_10.0,graphium,online,native,5.0,
28587a1e667b422495247852f3a07cfb,0.9951261952012395,0.9300569215545447,0.9614919200276338,0.03850807997236616,0.9258396141253119,0.07449819508217109,25,1,4,29,1716.8171474325745,7.820302350469181,120.07947641937926,557,a4f0443c260f463cb8faad32e4ca2e8f,ohare_filtered_vid_557_sr_10.0,graphium,online,native,10.0,
8c785ee0f89243afa917e0722922f3b2,0.9951261952012395,0.9300569215545447,0.9614919200276338,0.03850807997236616,0.9258396141253119,0.07449819508217109,25,1,4,29,1716.8171474325745,7.820302350469181,120.07947641937926,557,adbd90c1ce8d4f20bded1768848354f4,ohare_filtered_vid_557_sr_10.0,graphium,online,native,30.0,
16707470d7b74dd394fed7cb99beff76,0.9952493871202714,0.9542930892764652,0.9743410299948079,0.025658970005192128,0.9499658838745161,0.05026202736025056,26,1,3,29,1716.8171474325745,7.820302350469181,78.4704080863342,557,9aac978b9e924de588820f04fc8f1e52,ohare_filtered_vid_557_sr_10.0,barefoot,online,native,,
bfcd4f5c48f3450fb9b537b7290a8182,0.6410490168881866,0.7337598993833955,0.6842784572671211,0.3157215427328789,0.5200784778865971,0.6771039040278107,18,11,11,29,1716.8171474325745,705.3780229557252,457.0855700727607,557,cd1f135ce39045abad9d0918d123fcad,ohare_filtered_vid_557_sr_10.0,graphhopper,offline,batches,5.0,50.0
9ad92ef0beb44e949242b55f62151be3,0.5764723807472268,0.7337598993833955,0.6456753088883169,0.3543246911116831,0.4767507475318352,0.8053250484265676,18,13,11,29,1716.8171474325745,925.510282322939,457.0855700727607,557,4fa208e7658c4af2b56cda3ee8ba0ed7,ohare_filtered_vid_557_sr_10.0,graphhopper,offline,batches,10.0,50.0
f76599ed2beb4fefbaea944db7c464a1,0.5764723807472268,0.7337598993833955,0.6456753088883169,0.3543246911116831,0.4767507475318352,0.8053250484265676,18,13,11,29,1716.8171474325745,925.510282322939,457.0855700727607,557,332da3d6245c4bff83a408fe15049881,ohare_filtered_vid_557_sr_10.0,graphhopper,offline,batches,30.0,50.0
1db42ae7752c4b80933f08f293783db4,1.0,0.7863135639843752,0.8803757412338085,0.11962425876619154,0.7863135639843752,0.21368643601562484,17,0,12,29,1716.8171474325745,0.0,366.8605375253784,557,b072c9e87087413db6f348e5f56d3825,ohare_filtered_vid_557_sr_10.0,osrm,offline,batches,5.0,
d9c4eab69b4d480ca8aaf38f9b0e1986,1.0,0.7863135639843752,0.8803757412338085,0.11962425876619154,0.7863135639843752,0.21368643601562484,17,0,12,29,1716.8171474325745,0.0,366.8605375253784,557,8e931d751b7f45019abda258378dc6ca,ohare_filtered_vid_557_sr_10.0,osrm,offline,batches,10.0,
0cf16d0806bc472f9343a6954163a2e3,1.0,0.7863135639843752,0.8803757412338085,0.11962425876619154,0.7863135639843752,0.21368643601562484,17,0,12,29,1716.8171474325745,0.0,366.8605375253784,557,924241b110804b66b1a739b54e8277b6,ohare_filtered_vid_557_sr_10.0,osrm,offline,batches,30.0,
6a2473b840494f6cad7fdcb2cbe339c3,0.9951261952012395,0.9300569215545447,0.9614919200276338,0.03850807997236616,0.9258396141253119,0.07449819508217109,25,1,4,29,1716.8171474325745,7.820302350469181,120.07947641937926,557,4326cdab2c774006a619935382a6ccb9,ohare_filtered_vid_557_sr_20.0,graphium,online,native,5.0,
4492166c4b82406b85a936b764d8cce2,0.9951261952012395,0.9300569215545447,0.9614919200276338,0.03850807997236616,0.9258396141253119,0.07449819508217109,25,1,4,29,1716.8171474325745,7.820302350469181,120.07947641937926,557,f7f6f314d3c44c4e8ae297f7b837322c,ohare_filtered_vid_557_sr_20.0,graphium,online,native,10.0,
505d9dd36b2842139bc8be33aa465d51,0.9951261952012395,0.9300569215545447,0.9614919200276338,0.03850807997236616,0.9258396141253119,0.07449819508217109,25,1,4,29,1716.8171474325745,7.820302350469181,120.07947641937926,557,75b5dcbd3aad42aa811c72e27ff4b1fe,ohare_filtered_vid_557_sr_20.0,graphium,online,native,30.0,
b0b6a901626f4ae48aeba183022fa4a1,0.9951261952012395,0.9300569215545447,0.9614919200276338,0.03850807997236616,0.9258396141253119,0.07449819508217109,25,1,4,29,1716.8171474325745,7.820302350469181,120.07947641937926,557,d5285000300c4ad9b6ba719120e4f4dd,ohare_filtered_vid_557_sr_20.0,barefoot,online,native,,
c2945a17434e45edb6409be1288cecba,0.562449134032358,0.6764650904405627,0.6142107287262508,0.3857892712737492,0.443220871642121,0.8497831837760336,16,11,13,29,1716.8171474325745,903.4720609818519,555.4502805246892,557,1a19e8e435ce44219f83dda72897a8d3,ohare_filtered_vid_557_sr_20.0,graphhopper,offline,batches,5.0,50.0
ab8073531bcf4d1d8a40260376ea07bb,0.5764723807472268,0.7337598993833955,0.6456753088883169,0.3543246911116831,0.4767507475318352,0.8053250484265676,18,13,11,29,1716.8171474325745,925.510282322939,457.0855700727607,557,28bfd3c6f4244238a9c4d07ef78aef11,ohare_filtered_vid_557_sr_20.0,graphhopper,offline,batches,10.0,50.0
a36491324ed647f3a5590b9d92506b5f,0.5764723807472268,0.7337598993833955,0.6456753088883169,0.3543246911116831,0.4767507475318352,0.8053250484265676,18,13,11,29,1716.8171474325745,925.510282322939,457.0855700727607,557,97461177a09c46c3bd1fc1f11a312a39,ohare_filtered_vid_557_sr_20.0,graphhopper,offline,batches,30.0,50.0
82f155c6cdca4e41beef079f3865af1f,1.0,0.6742101162927998,0.8054068121218882,0.19459318787811175,0.6742101162927998,0.32578988370720013,14,0,15,29,1716.8171474325745,0.0,559.3216588085855,557,1521a103a0124a8caa6297f23dcad00a,ohare_filtered_vid_557_sr_20.0,osrm,offline,batches,5.0,
b7202dc9d57e4eb4b369293c50da28ca,1.0,0.7374246594501215,0.8488709486643403,0.15112905133565968,0.7374246594501215,0.2625753405498786,16,0,13,29,1716.8171474325745,0.0,450.79384714897935,557,99e23cd4912a4e3d8d9c9846a123689c,ohare_filtered_vid_557_sr_20.0,osrm,offline,batches,10.0,
c912f3bf5bf04b98a326fed4490454d9,1.0,0.7374246594501215,0.8488709486643403,0.15112905133565968,0.7374246594501215,0.2625753405498786,16,0,13,29,1716.8171474325745,0.0,450.79384714897935,557,90411647fcc64275919c46e40e0ada3a,ohare_filtered_vid_557_sr_20.0,osrm,offline,batches,30.0,
61dde2ce45a24f85b07dc0179e38de8a,1.0,0.9362066934450676,0.9670524294896297,0.03294757051037034,0.9362066934450676,0.0637933065549323,31,0,6,37,2272.6679386664696,0.0,144.9810025089162,349,94c57af5e2b64e8791d7f81687899cfe,ohare_filtered_vid_349_sr_1.0,graphium,online,native,5.0,
3e32bc039e5a4e07adaee2d3926ab376,1.0,0.9244625685936791,0.9607488175457106,0.03925118245428938,0.9244625685936794,0.07553743140632067,30,0,7,37,2272.6679386664696,0.0,171.67149852636265,349,c2037125862c47cbb49de6eb3de6874a,ohare_filtered_vid_349_sr_1.0,graphium,online,native,10.0,
0d6acf3fedb0495f9a87beb69f8fe351,1.0,0.9710255885331388,0.9852998298776912,0.014700170122308842,0.9710255885331388,0.028974411466860996,33,0,4,37,2272.6679386664696,0.0,65.8492159824651,349,97b84be3ca8245f2a0d32a77bf168751,ohare_filtered_vid_349_sr_1.0,graphium,online,native,30.0,
55b72340699b4306af54ab28eece269c,0.9723958985291977,0.9919563421547257,0.9820787317609061,0.0179212682390939,0.9647884982890749,0.03620303569215927,36,2,1,37,2272.6679386664696,63.99691520541061,18.280563294557616,349,9d916c554f184a0d9ba9d84367de0975,ohare_filtered_vid_349_sr_1.0,barefoot,online,native,,
9b5e44cada1348bb8d5a34b2d8a76dcd,0.818601440216254,0.9909164342557902,0.8965544155814603,0.10344558441853968,0.8125044209170489,0.2286663873827349,36,10,1,37,2272.6679386664696,499.03883861979403,20.643928635634474,349,c9e2d52b37ea4e02a45135962bf88763,ohare_filtered_vid_349_sr_1.0,graphhopper,offline,batches,5.0,50.0
6d88d82ad5b74cc29fb45e1d0df6b332,0.8847482524766171,0.9756066938046771,0.9279587416085097,0.07204125839149034,0.8655998398800764,0.1514807302639794,36,9,1,37,2272.6679386664696,288.8275140885453,55.437884908184266,349,0face264fcc546bca4f409af832bd767,ohare_filtered_vid_349_sr_1.0,graphhopper,offline,batches,10.0,50.0
04bc7c46a5414ffb8d6ae9b138e762f6,0.9652596333064914,0.9887542265884726,0.9768656832744633,0.023134316725536674,0.9547775568713667,0.04683172688580179,36,3,1,37,2272.6679386664696,80.87505552786028,25.557908677885948,349,7ad27f817a9f49428139ad2c25976577,ohare_filtered_vid_349_sr_1.0,graphhopper,offline,batches,30.0,50.0
e31b300da7be4288b4be4ba7762e2af8,0.8838810652766276,0.9935848776786388,0.935527873004158,0.06447212699584204,0.878865542157885,0.13694627870175885,36,6,1,37,2272.6679386664696,296.653974102789,14.5794428223811,349,a07a632204454ba5b186c74da4d62084,ohare_filtered_vid_349_sr_1.0,osrm,offline,batches,5.0,
59bcdcd7eda64279b6fe52752016b8d9,0.9051636127042895,0.9855412198333645,0.9436439106320363,0.05635608936796366,0.8933009617965424,0.11771654208744983,35,4,2,37,2272.6679386664696,234.6706049358906,32.86000611693872,349,02f77610ee2c48d7aa506cb661d9e8d9,ohare_filtered_vid_349_sr_1.0,osrm,offline,batches,10.0,
ee32ea7655fe426589a479c1fb1f5345,0.900662870377197,0.9855412198333645,0.9411923010209067,0.058807698979093326,0.888917130021257,0.12315742771075086,35,5,2,37,2272.6679386664696,247.03593124991818,32.86000611693872,349,9f94f943831c4abeb71812a97fdcfaab,ohare_filtered_vid_349_sr_1.0,osrm,offline,batches,30.0,
7b54344078814c0c81f08ab96b142247,1.0,0.8281209041480313,0.9059804548692744,0.09401954513072563,0.8281209041480311,0.17187909585196853,28,0,9,37,2272.6679386664696,0.0,390.6241104697499,349,7e834d30f33a4623a1a407e43b46a6b3,ohare_filtered_vid_349_sr_5.0,graphium,online,native,5.0,
42da7aee74a24ef7978c59274373aa41,1.0,0.9652223137297947,0.9823034340556612,0.01769656594433877,0.9652223137297946,0.034777686270205145,35,0,2,37,2272.6679386664696,0.0,79.0381325672963,349,297c156018cb4689bfe71e82299b867b,ohare_filtered_vid_349_sr_5.0,graphium,online,native,10.0,
beade4ac2a7343b182d181919e95cf25,1.0,0.9919563421547257,0.9959619306532725,0.0040380693467274575,0.9919563421547255,0.008043657845274166,36,0,1,37,2272.6679386664696,0.0,18.280563294557616,349,c6c53a0983a44a6a828394c62cdcf9be,ohare_filtered_vid_349_sr_5.0,graphium,online,native,30.0,
9f755f66d2b84df48ec8fb29c5945f33,1.0,0.9919563421547257,0.9959619306532725,0.0040380693467274575,0.9919563421547255,0.008043657845274166,36,0,1,37,2272.6679386664696,0.0,18.280563294557616,349,f403242bccb64167a9506fc1adda8a5d,ohare_filtered_vid_349_sr_5.0,barefoot,online,native,,
fe7d493945dd41ec86dea8b89ebcb83e,0.9936599294913744,0.8527334226748077,0.9178185478797427,0.08218145212025729,0.8481189047192708,0.15270746294849322,32,1,5,37,2272.6679386664696,12.365326314027568,334.6880287241108,349,a97ed11629434eee88c3da4ebd332482,ohare_filtered_vid_349_sr_5.0,graphhopper,offline,batches,5.0,50.0
6b18417ab173464fbadee9c0a7e84d97,0.9945096025515074,0.9855412198333645,0.9900051006307903,0.00999489936920972,0.9802080201089095,0.019899665789936342,35,1,2,37,2272.6679386664696,12.365326314027568,32.86000611693872,349,48f74c2a82024a87902018e3e7d681fd,ohare_filtered_vid_349_sr_5.0,graphhopper,offline,batches,10.0,50.0
e05405020e9c474caabf40e28add0e31,1.0,0.9919563421547257,0.9959619306532725,0.0040380693467274575,0.9919563421547255,0.008043657845274166,36,0,1,37,2272.6679386664696,0.0,18.280563294557616,349,9c43d831b81245dcaf62774dd5f38aed,ohare_filtered_vid_349_sr_5.0,graphhopper,offline,batches,30.0,50.0
aa83e999fabb4ba29eff3476bd59d85c,1.0,0.8020528222356837,0.8901546195972565,0.1098453804027435,0.8020528222356837,0.19794717776431614,28,0,9,37,2272.6679386664696,0.0,449.8682044544736,349,94510aeda19d494e9f8ca83e534da77d,ohare_filtered_vid_349_sr_5.0,osrm,offline,batches,5.0,
1c759848e78a4e378929668be3970a6b,1.0,0.9239253491706265,0.9604586264939188,0.03954137350608122,0.9239253491706265,0.0760746508293734,31,0,6,37,2272.6679386664696,0.0,172.89241988516346,349,523fe67c51ea471e85780fd2976f4b6c,ohare_filtered_vid_349_sr_5.0,osrm,offline,batches,10.0,
364e749747a346c98340969d4c4233c4,1.0,0.9239253491706265,0.9604586264939188,0.03954137350608122,0.9239253491706265,0.0760746508293734,31,0,6,37,2272.6679386664696,0.0,172.89241988516346,349,16572add625d428d81ce357c3a8992b1,ohare_filtered_vid_349_sr_5.0,osrm,offline,batches,30.0,
41b476bd9be540a499fc3ffc5761de61,1.0,0.7230131541978945,0.839242756140739,0.16075724385926105,0.7230131541978946,0.2769868458021054,26,0,11,37,2272.6679386664696,0.0,629.4991238867982,349,fbc4dcb1c26d460b802f5255b1c57b63,ohare_filtered_vid_349_sr_10.0,graphium,online,native,5.0,
3237776bd2c74bcfb339d896d35e4031,1.0,0.7230131541978945,0.839242756140739,0.16075724385926105,0.7230131541978946,0.2769868458021054,26,0,11,37,2272.6679386664696,0.0,629.4991238867982,349,9e5f934357b74c7eb105b7e044e58e7a,ohare_filtered_vid_349_sr_10.0,graphium,online,native,10.0,
45bd05ebeb3b49d9a88b61d4c5bd1c19,1.0,0.7230131541978945,0.839242756140739,0.16075724385926105,0.7230131541978946,0.2769868458021054,26,0,11,37,2272.6679386664696,0.0,629.4991238867982,349,7ae1fecfe1ee436098acd0f853eb6afa,ohare_filtered_vid_349_sr_10.0,graphium,online,native,30.0,
08cc801d29b04143ae08b2ea8a196728,1.0,0.9638514551111079,0.9815930350562859,0.018406964943714077,0.963851455111108,0.03614854488889208,35,0,2,37,2272.6679386664696,0.0,82.15363899843072,349,b8de9f24b17d408690e53a9a859b21d6,ohare_filtered_vid_349_sr_10.0,barefoot,online,native,,
bdfce10c8eb745428f99b86d2850ec4c,0.9814067249698334,0.6562463612597419,0.7865458168067809,0.21345418319321907,0.6481874863515459,0.3561865768606112,22,2,15,37,2272.6679386664696,28.255939849550945,781.2378735649204,349,96345839622c47e495dc96bef1d632cc,ohare_filtered_vid_349_sr_10.0,graphhopper,offline,batches,5.0,50.0
6327285e1eb64a779aa6f7a055fcd4d9,0.9821741376034605,0.6850333523614361,0.8071245434476394,0.1928754565523606,0.676620965763169,0.3273995857589169,24,2,13,37,2272.6679386664696,28.255939849550945,715.8146018374229,349,087ea7471be84e74bba51a351c382a40,ohare_filtered_vid_349_sr_10.0,graphhopper,offline,batches,10.0,50.0
f66e623c576a4243814c787f5a4e2f98,1.0,0.7117673807863671,0.8316169460588612,0.16838305394113884,0.7117673807863671,0.28823261921363275,25,0,12,37,2272.6679386664696,0.0,655.0570325646842,349,7e847b08bdc0423f89757fe734237001,ohare_filtered_vid_349_sr_10.0,graphhopper,offline,batches,30.0,50.0
c43bbd0cfbdf49b180da06a4fae1419a,1.0,0.6268787545832462,0.7706520880147977,0.22934791198520232,0.626878754583246,0.37312124541675373,20,0,17,37,2272.6679386664696,0.0,847.9806916939596,349,24290eb6a7194264b601167fc7eb33b1,ohare_filtered_vid_349_sr_10.0,osrm,offline,batches,5.0,
b05912b41eec4cdb9da2efc12786ead1,1.0,0.6268787545832462,0.7706520880147977,0.22934791198520232,0.626878754583246,0.37312124541675373,20,0,17,37,2272.6679386664696,0.0,847.9806916939596,349,035e703ebb804718bbd08d18677fc5d9,ohare_filtered_vid_349_sr_10.0,osrm,offline,batches,10.0,
b19f15eff0cc4671be589d38c36cd733,1.0,0.6268787545832462,0.7706520880147977,0.22934791198520232,0.626878754583246,0.37312124541675373,20,0,17,37,2272.6679386664696,0.0,847.9806916939596,349,989f7d81995d4585a148b51f597cb9f2,ohare_filtered_vid_349_sr_10.0,osrm,offline,batches,30.0,
09113046da7e4a1382dd672d285737ad,1.0,0.8500649792519591,0.9189568893906286,0.08104311060937142,0.8500649792519592,0.14993502074804077,32,0,5,37,2272.6679386664696,0.0,340.75251453736416,349,6b8e662475544948afb21eb3cbdfdbda,ohare_filtered_vid_349_sr_20.0,graphium,online,native,5.0,
4b95152c0d134d678ab2cd96bbc15a31,1.0,0.8500649792519591,0.9189568893906286,0.08104311060937142,0.8500649792519592,0.14993502074804077,32,0,5,37,2272.6679386664696,0.0,340.75251453736416,349,f1d5fe2a37bb40ccb599f5ddede044ff,ohare_filtered_vid_349_sr_20.0,graphium,online,native,10.0,
135bc6d4ca1144bea974381f6ada694e,1.0,0.8500649792519591,0.9189568893906286,0.08104311060937142,0.8500649792519592,0.14993502074804077,32,0,5,37,2272.6679386664696,0.0,340.75251453736416,349,8fbc3a1d7e334c768cae0058fbbbb2a6,ohare_filtered_vid_349_sr_20.0,graphium,online,native,30.0,
15f8c42842a24ad1ba18311a06bae89d,1.0,0.8739833333571635,0.9327546492011308,0.06724535079886917,0.8739833333571637,0.12601666664283645,34,0,3,37,2272.6679386664696,0.0,286.39403801679475,349,bc5c6bd1336e43dfbe5becae82e917bd,ohare_filtered_vid_349_sr_20.0,barefoot,online,native,,
